dataset,img_id,class_id,x_center,y_center,width,height,confidence
daySequence1,1,0,0.556640625,0.50625,0.01171875,0.0229166666666666,1.0
daySequence1,2,0,0.55703125,0.5052083333333334,0.009375,0.01875,1.0
daySequence1,7,0,0.559375,0.4989583333333333,0.009375,0.01875,1.0
daySequence1,8,0,0.559375,0.496875,0.009375,0.01875,1.0
daySequence1,9,0,0.559375,0.4947916666666667,0.009375,0.01875,1.0
daySequence1,10,0,0.5609375,0.49375,0.009375,0.0229166666666666,1.0
daySequence1,13,0,0.5625,0.490625,0.009375,0.01875,1.0
daySequence1,16,0,0.564453125,0.4885416666666666,0.01171875,0.0229166666666666,1.0
daySequence1,17,0,0.56484375,0.4885416666666666,0.009375,0.01875,1.0
daySequence1,19,0,0.5671875,0.490625,0.009375,0.01875,1.0
daySequence1,23,0,0.5703125,0.4916666666666666,0.009375,0.0229166666666666,1.0
daySequence1,24,0,0.571875,0.4864583333333333,0.009375,0.01875,1.0
daySequence1,27,0,0.575,0.4739583333333333,0.009375,0.01875,1.0
daySequence1,28,0,0.5765625,0.465625,0.009375,0.01875,1.0
daySequence1,32,0,0.5828125,0.4635416666666667,0.009375,0.01875,1.0
daySequence1,38,0,0.5890625,0.4760416666666666,0.009375,0.01875,1.0
daySequence1,39,0,0.5890625,0.4739583333333333,0.009375,0.01875,1.0
daySequence1,40,0,0.590625,0.4760416666666666,0.009375,0.01875,1.0
daySequence1,41,0,0.591015625,0.471875,0.01171875,0.01875,1.0
daySequence1,43,0,0.59375,0.471875,0.009375,0.01875,1.0
daySequence1,46,0,0.5953125,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,47,0,0.596875,0.465625,0.009375,0.01875,1.0
daySequence1,49,0,0.598046875,0.465625,0.01171875,0.01875,1.0
daySequence1,51,0,0.59921875,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,52,0,0.6,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,53,0,0.6,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,54,0,0.6,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,55,0,0.6,0.4697916666666666,0.009375,0.01875,1.0
daySequence1,56,0,0.6,0.4697916666666666,0.009375,0.01875,1.0
daySequence1,57,0,0.6,0.4697916666666666,0.009375,0.01875,1.0
daySequence1,58,0,0.601171875,0.4708333333333333,0.01171875,0.0229166666666666,1.0
daySequence1,59,0,0.6015625,0.471875,0.009375,0.01875,1.0
daySequence1,60,0,0.601171875,0.471875,0.01171875,0.01875,1.0
daySequence1,61,0,0.6015625,0.4729166666666666,0.009375,0.0229166666666666,1.0
daySequence1,62,0,0.6015625,0.475,0.009375,0.0229166666666666,1.0
daySequence1,65,0,0.601171875,0.4760416666666666,0.01171875,0.01875,1.0
daySequence1,66,0,0.6015625,0.4760416666666666,0.009375,0.01875,1.0
daySequence1,67,0,0.6015625,0.4739583333333333,0.009375,0.01875,1.0
daySequence1,68,0,0.6015625,0.4739583333333333,0.009375,0.01875,1.0
daySequence1,69,0,0.6015625,0.4739583333333333,0.009375,0.01875,1.0
daySequence1,74,0,0.6,0.471875,0.009375,0.01875,1.0
daySequence1,75,0,0.60078125,0.4708333333333333,0.009375,0.0229166666666666,1.0
daySequence1,76,0,0.6,0.4697916666666666,0.009375,0.01875,1.0
daySequence1,77,0,0.6,0.4697916666666666,0.009375,0.01875,1.0
daySequence1,78,0,0.6,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,79,0,0.6,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,80,0,0.6,0.4666666666666667,0.009375,0.0229166666666666,1.0
daySequence1,81,0,0.6,0.4677083333333333,0.009375,0.01875,1.0
daySequence1,136,0,0.59921875,0.4515625,0.0140625,0.0322916666666666,1.0
daySequence1,137,0,0.60078125,0.4526041666666666,0.0140625,0.028125,1.0
daySequence1,141,0,0.235546875,0.4541666666666666,0.01171875,0.0229166666666666,1.0
daySequence1,145,0,0.233984375,0.4510416666666667,0.01171875,0.0229166666666666,1.0
daySequence1,181,0,0.234375,0.45,0.009375,0.0229166666666666,1.0
daySequence1,182,0,0.234375,0.4489583333333333,0.009375,0.01875,1.0
daySequence1,183,0,0.232421875,0.4489583333333333,0.01171875,0.0229166666666666,1.0
daySequence1,185,0,0.231640625,0.4484375,0.01640625,0.028125,1.0
daySequence1,192,0,0.22578125,0.4479166666666667,0.0140625,0.03125,1.0
daySequence1,193,0,0.22421875,0.4479166666666667,0.0140625,0.03125,1.0
daySequence1,195,0,0.22421875,0.45,0.0140625,0.03125,1.0
daySequence1,196,0,0.22421875,0.45,0.0140625,0.03125,1.0
daySequence1,219,0,0.2453125,0.4338541666666666,0.0140625,0.0260416666666666,1.0
daySequence1,220,0,0.24609375,0.4317708333333333,0.0140625,0.0364583333333333,1.0
daySequence1,221,0,0.24453125,0.4333333333333333,0.0140625,0.03125,1.0
daySequence1,376,0,0.985546875,0.3119791666666666,0.02890625,0.078125,1.0
daySequence1,475,0,0.512890625,0.4614583333333333,0.01171875,0.0229166666666666,1.0
daySequence1,476,0,0.510546875,0.4625,0.01171875,0.0229166666666666,1.0
daySequence1,477,0,0.508203125,0.465625,0.01171875,0.0229166666666666,1.0
daySequence1,478,0,0.50703125,0.4625,0.009375,0.01875,1.0
daySequence1,479,0,0.50546875,0.4604166666666666,0.009375,0.01875,1.0
daySequence1,480,0,0.50546875,0.4583333333333333,0.009375,0.01875,1.0
daySequence1,481,0,0.503125,0.4510416666666667,0.009375,0.01875,1.0
daySequence1,482,0,0.50234375,0.44375,0.009375,0.01875,1.0
daySequence1,483,0,0.5015625,0.440625,0.009375,0.01875,1.0
daySequence1,484,0,0.5015625,0.440625,0.009375,0.01875,1.0
daySequence1,485,0,0.50234375,0.4416666666666666,0.009375,0.01875,1.0
daySequence1,486,0,0.503125,0.45,0.009375,0.01875,1.0
daySequence1,487,0,0.5046875,0.4604166666666666,0.009375,0.01875,1.0
daySequence1,488,0,0.50390625,0.46875,0.009375,0.01875,1.0
daySequence1,490,0,0.503125,0.4635416666666667,0.009375,0.01875,1.0
daySequence1,491,0,0.50234375,0.459375,0.009375,0.01875,1.0
daySequence1,492,0,0.503125,0.4583333333333333,0.009375,0.01875,1.0
daySequence1,493,0,0.503515625,0.4583333333333333,0.01171875,0.01875,1.0
daySequence1,494,0,0.503125,0.4614583333333333,0.009375,0.01875,1.0
daySequence1,495,0,0.504296875,0.4625,0.01171875,0.01875,1.0
daySequence1,496,0,0.504296875,0.4572916666666666,0.01171875,0.01875,1.0
daySequence1,497,0,0.503125,0.453125,0.009375,0.01875,1.0
daySequence1,498,0,0.502734375,0.4552083333333333,0.01171875,0.01875,1.0
daySequence1,499,0,0.503125,0.459375,0.009375,0.01875,1.0
daySequence1,503,0,0.503125,0.475,0.009375,0.01875,1.0
daySequence1,508,0,0.503125,0.4572916666666666,0.009375,0.01875,1.0
daySequence1,510,0,0.50234375,0.46875,0.009375,0.01875,1.0
daySequence1,512,0,0.501953125,0.4666666666666667,0.01171875,0.01875,1.0
daySequence1,514,0,0.50390625,0.4541666666666666,0.009375,0.01875,1.0
daySequence1,515,0,0.503125,0.4520833333333333,0.009375,0.01875,1.0
daySequence1,516,0,0.503125,0.4541666666666666,0.009375,0.01875,1.0
daySequence1,517,0,0.50234375,0.459375,0.009375,0.0229166666666666,1.0
daySequence1,518,0,0.50234375,0.4645833333333333,0.009375,0.01875,1.0
daySequence1,519,0,0.502734375,0.46875,0.01171875,0.0229166666666666,1.0
daySequence1,520,0,0.50234375,0.4697916666666666,0.009375,0.01875,1.0
daySequence1,521,0,0.501953125,0.4697916666666666,0.01171875,0.01875,1.0
daySequence1,522,0,0.502734375,0.46875,0.01171875,0.01875,1.0
daySequence1,523,0,0.501953125,0.4677083333333333,0.01171875,0.01875,1.0
daySequence1,527,0,0.50234375,0.4572916666666666,0.009375,0.01875,1.0
daySequence1,530,0,0.501171875,0.4552083333333333,0.01171875,0.01875,1.0
daySequence1,532,0,0.50078125,0.4604166666666666,0.009375,0.0229166666666666,1.0
daySequence1,533,0,0.5015625,0.4614583333333333,0.009375,0.01875,1.0
daySequence1,534,0,0.501171875,0.4604166666666666,0.01171875,0.01875,1.0
daySequence1,536,0,0.500390625,0.453125,0.01171875,0.01875,1.0
daySequence1,538,0,0.50078125,0.453125,0.0140625,0.0229166666666666,1.0
daySequence1,539,0,0.50078125,0.4541666666666666,0.0140625,0.0229166666666666,1.0
daySequence1,540,0,0.501171875,0.45625,0.01171875,0.01875,1.0
daySequence1,541,0,0.50234375,0.4567708333333333,0.0140625,0.028125,1.0
daySequence1,542,0,0.503515625,0.4520833333333333,0.01171875,0.01875,1.0
daySequence1,543,0,0.50546875,0.4510416666666667,0.009375,0.01875,1.0
daySequence1,544,0,0.50546875,0.4510416666666667,0.009375,0.0229166666666666,1.0
daySequence1,545,0,0.505859375,0.4510416666666667,0.01171875,0.01875,1.0
daySequence1,545,0,0.569921875,0.484375,0.01171875,0.0229166666666666,1.0
daySequence1,546,0,0.5078125,0.45,0.009375,0.01875,1.0
daySequence1,546,0,0.569921875,0.4822916666666667,0.01171875,0.0229166666666666,1.0
daySequence1,547,0,0.510546875,0.4489583333333333,0.01171875,0.01875,1.0
daySequence1,547,0,0.57265625,0.4802083333333333,0.009375,0.01875,1.0
daySequence1,548,0,0.5109375,0.4510416666666667,0.009375,0.01875,1.0
daySequence1,548,0,0.573828125,0.4822916666666667,0.01171875,0.01875,1.0
daySequence1,549,0,0.57578125,0.4833333333333333,0.009375,0.01875,1.0
daySequence1,550,0,0.576953125,0.4885416666666666,0.01171875,0.01875,1.0
daySequence1,551,0,0.515234375,0.4572916666666666,0.01171875,0.0229166666666666,1.0
daySequence1,551,0,0.578515625,0.490625,0.01171875,0.01875,1.0
