dataset,img_id,class_id,x_center,y_center,width,height,confidence
daySequence1,372,0,0.76171875,0.5078125,0.034375,0.053125,0.3426777422428131
daySequence1,469,0,0.99375,0.0729166666666666,0.0125,0.14375,0.3433242738246918
daySequence1,2851,0,0.74296875,0.01875,0.078125,0.0354166666666666,0.3051878213882446
daySequence2,82,0,0.79453125,0.54375,0.0265625,0.05625,0.3435832560062408
daySequence2,83,0,0.80703125,0.5385416666666667,0.0296875,0.0625,0.5144884586334229
daySequence2,84,0,0.820703125,0.5385416666666667,0.02578125,0.0583333333333333,0.7208133339881897
daySequence2,85,0,0.834765625,0.5395833333333333,0.02578125,0.0541666666666666,0.5841015577316284
daySequence2,86,0,0.008984375,0.3890625,0.01796875,0.0614583333333333,0.2988283336162567
daySequence2,86,0,0.85,0.5380208333333333,0.028125,0.059375,0.5491962432861328
daySequence2,88,0,0.88046875,0.540625,0.0328125,0.05625,0.3157887160778045
daySequence2,3231,0,0.379296875,0.3875,0.01484375,0.04375,0.4158607423305511
daySequence2,3238,0,0.36953125,0.3692708333333333,0.0140625,0.034375,0.5212156772613525
daySequence2,3242,0,0.35859375,0.3697916666666667,0.015625,0.0395833333333333,0.4886259138584137
daySequence2,3243,0,0.357421875,0.3661458333333333,0.01796875,0.0322916666666666,0.5739557147026062
daySequence2,3244,0,0.355859375,0.365625,0.02265625,0.0333333333333333,0.7549439072608948
daySequence2,3245,0,0.3546875,0.3661458333333333,0.021875,0.040625,0.736197829246521
daySequence2,3246,0,0.351953125,0.3697916666666667,0.02734375,0.0604166666666666,0.7811721563339233
daySequence2,3417,0,0.591015625,0.4276041666666667,0.00703125,0.0177083333333333,0.2656566798686981
daySequence2,3444,0,0.603515625,0.4140625,0.00859375,0.0197916666666666,0.2661141455173492
daySequence2,3707,0,0.42890625,0.4130208333333333,0.00625,0.0135416666666666,0.2989669144153595
daySequence2,3711,0,0.43203125,0.4140625,0.00625,0.0135416666666666,0.3530504703521728
daySequence2,3730,0,0.403515625,0.3692708333333333,0.00859375,0.015625,0.2561364769935608
daySequence2,3735,0,0.4109375,0.36875,0.0078125,0.0145833333333333,0.3326180875301361
daySequence2,3735,0,0.348828125,0.3932291666666667,0.00703125,0.015625,0.4820409715175628
daySequence2,3736,0,0.412890625,0.365625,0.00859375,0.0166666666666666,0.2515454590320587
daySequence2,3736,0,0.35,0.3911458333333333,0.0078125,0.0177083333333333,0.3315624296665191
daySequence2,3738,0,0.4171875,0.3635416666666666,0.0078125,0.0145833333333333,0.3682846426963806
daySequence2,3739,0,0.41953125,0.3651041666666667,0.0078125,0.015625,0.3294353187084198
daySequence2,3739,0,0.353515625,0.3901041666666666,0.00703125,0.0177083333333333,0.6172757148742676
