dataset,img_id,class_id,x_center,y_center,width,height,confidence
daySequence1,159,0,0.6453125,0.4416666666666666,0.0109375,0.0229166666666666,0.3711766004562378
daySequence1,162,0,0.651953125,0.434375,0.01171875,0.025,0.343254029750824
daySequence1,163,0,0.654296875,0.4317708333333333,0.01171875,0.0260416666666666,0.2524069845676422
daySequence1,168,0,0.66484375,0.415625,0.0125,0.025,0.4617019593715668
daySequence1,172,0,0.6734375,0.4375,0.0109375,0.0229166666666666,0.2564546465873718
daySequence1,177,0,0.173828125,0.4463541666666666,0.01953125,0.046875,0.5107518434524536
daySequence1,202,0,0.228125,0.4515625,0.0171875,0.040625,0.4900127351284027
daySequence1,282,0,0.135546875,0.4463541666666666,0.01953125,0.0427083333333333,0.3600412607192993
daySequence1,294,0,0.009765625,0.4338541666666666,0.01953125,0.0614583333333333,0.289467841386795
daySequence1,303,0,0.488671875,0.4947916666666667,0.02265625,0.0354166666666666,0.2726423442363739
daySequence1,349,0,0.614453125,0.3869791666666666,0.02578125,0.0572916666666666,0.3157355487346649
daySequence1,353,0,0.65546875,0.3786458333333333,0.021875,0.0552083333333333,0.5521631240844727
daySequence1,354,0,0.666796875,0.3776041666666667,0.02265625,0.0552083333333333,0.5564807057380676
daySequence1,364,0,0.7984375,0.38125,0.0296875,0.0625,0.4535113573074341
daySequence1,366,0,0.826953125,0.4020833333333333,0.03046875,0.06875,0.254105806350708
daySequence1,368,0,0.85625,0.4041666666666667,0.0390625,0.0770833333333333,0.6879682540893555
daySequence1,370,0,0.735546875,0.5239583333333333,0.03359375,0.05,0.4172928631305694
daySequence1,372,0,0.9203125,0.34375,0.034375,0.08125,0.7495716214179993
daySequence1,374,0,0.956640625,0.3375,0.04296875,0.0875,0.4475502967834472
daySequence1,589,0,0.20390625,0.2135416666666666,0.0265625,0.05625,0.3808735907077789
daySequence1,1202,0,0.616796875,0.4567708333333333,0.01015625,0.021875,0.4811497926712036
daySequence1,1204,0,0.619921875,0.459375,0.01015625,0.0229166666666666,0.2607775628566742
daySequence1,1208,0,0.623046875,0.4572916666666666,0.01015625,0.025,0.426518052816391
daySequence1,1209,0,0.622265625,0.4552083333333333,0.01015625,0.0229166666666666,0.4367918670177459
daySequence1,1210,0,0.621875,0.453125,0.0109375,0.0270833333333333,0.3102995753288269
daySequence1,1216,0,0.61875,0.45625,0.0109375,0.0229166666666666,0.3301240503787994
daySequence1,1217,0,0.61875,0.4572916666666666,0.0109375,0.025,0.2728565335273742
daySequence1,1218,0,0.618359375,0.4578125,0.01015625,0.0239583333333333,0.4092782139778137
daySequence1,1219,0,0.61796875,0.4557291666666667,0.0109375,0.0260416666666666,0.2569300830364227
daySequence1,1220,0,0.616796875,0.4546875,0.01015625,0.0239583333333333,0.5397619009017944
daySequence1,1223,0,0.615234375,0.4546875,0.01015625,0.0239583333333333,0.4624207317829132
daySequence1,1225,0,0.61484375,0.4541666666666666,0.0109375,0.025,0.2858238220214844
daySequence1,1227,0,0.615234375,0.4526041666666666,0.01015625,0.0239583333333333,0.5351465940475464
daySequence1,1228,0,0.61796875,0.4541666666666666,0.0109375,0.025,0.5561511516571045
daySequence1,1229,0,0.619140625,0.4572916666666666,0.01015625,0.025,0.4200902581214905
daySequence1,1230,0,0.620703125,0.4583333333333333,0.01015625,0.0229166666666666,0.2917411923408508
daySequence1,1232,0,0.62265625,0.4583333333333333,0.0109375,0.0229166666666666,0.43668994307518
daySequence1,1233,0,0.623828125,0.4541666666666666,0.01015625,0.0229166666666666,0.3993941843509674
daySequence1,1237,0,0.626171875,0.4291666666666666,0.01015625,0.0229166666666666,0.4048552513122558
daySequence1,1240,0,0.215625,0.4255208333333333,0.0125,0.0260416666666666,0.362891286611557
daySequence1,1244,0,0.208203125,0.4354166666666667,0.01171875,0.025,0.270891010761261
daySequence1,1245,0,0.629296875,0.4395833333333333,0.01015625,0.0229166666666666,0.2555941939353943
daySequence1,1246,0,0.2046875,0.4328125,0.0125,0.0260416666666666,0.2572024762630462
daySequence1,1246,0,0.6296875,0.4375,0.0109375,0.0229166666666666,0.5137979388237
daySequence1,1247,0,0.202734375,0.4328125,0.01328125,0.028125,0.2938227355480194
daySequence1,1247,0,0.630078125,0.4375,0.01171875,0.025,0.514086902141571
daySequence1,1248,0,0.63046875,0.4385416666666666,0.0109375,0.0229166666666666,0.446087896823883
daySequence1,1249,0,0.198828125,0.4348958333333333,0.01328125,0.028125,0.253008633852005
daySequence1,1249,0,0.63046875,0.440625,0.0109375,0.0229166666666666,0.4228807389736175
daySequence1,1250,0,0.63125,0.4401041666666667,0.0109375,0.0239583333333333,0.3061965405941009
daySequence1,1251,0,0.631640625,0.4401041666666667,0.01171875,0.0260416666666666,0.3396182656288147
daySequence1,1252,0,0.19296875,0.4354166666666667,0.0109375,0.0229166666666666,0.351620465517044
daySequence1,1252,0,0.631640625,0.4395833333333333,0.01171875,0.0229166666666666,0.4789928197860718
daySequence1,1254,0,0.63359375,0.4385416666666666,0.0125,0.025,0.386119931936264
daySequence1,1260,0,0.637109375,0.440625,0.01171875,0.025,0.2537795305252075
daySequence1,1261,0,0.637890625,0.4447916666666666,0.01171875,0.0270833333333333,0.3593741655349731
daySequence1,1265,0,0.641015625,0.4395833333333333,0.01328125,0.0270833333333333,0.4531006515026092
daySequence1,1266,0,0.177734375,0.4317708333333333,0.01484375,0.0302083333333333,0.4425980746746063
daySequence1,1266,0,0.641796875,0.4390625,0.01328125,0.0260416666666666,0.2944331467151642
daySequence1,1267,0,0.6421875,0.4390625,0.0125,0.0260416666666666,0.461969792842865
daySequence1,1268,0,0.64296875,0.4380208333333333,0.0125,0.0239583333333333,0.3672535419464111
daySequence1,1270,0,0.644140625,0.4369791666666666,0.01171875,0.0239583333333333,0.3957513570785522
daySequence1,1271,0,0.644921875,0.4348958333333333,0.01484375,0.0302083333333333,0.3159228861331939
daySequence1,1276,0,0.647265625,0.4270833333333333,0.01328125,0.0291666666666666,0.590770959854126
daySequence1,1277,0,0.64765625,0.428125,0.0140625,0.0291666666666666,0.3662196695804596
daySequence1,1278,0,0.648046875,0.43125,0.01328125,0.0291666666666666,0.3935999274253845
daySequence1,1280,0,0.6484375,0.4317708333333333,0.0125,0.0260416666666666,0.2574655711650848
daySequence1,1281,0,0.159765625,0.4244791666666667,0.01484375,0.0322916666666666,0.2810409963130951
daySequence1,1281,0,0.648828125,0.43125,0.01328125,0.0291666666666666,0.3725143373012543
daySequence1,1282,0,0.15859375,0.4234375,0.0140625,0.0302083333333333,0.3935052156448364
daySequence1,1282,0,0.64921875,0.4296875,0.0125,0.0260416666666666,0.4696051776409149
daySequence1,1283,0,0.649609375,0.4307291666666666,0.01328125,0.028125,0.4881328046321869
daySequence1,1284,0,0.155859375,0.4276041666666667,0.01328125,0.028125,0.6068581342697144
daySequence1,1285,0,0.1546875,0.428125,0.0140625,0.0291666666666666,0.4133352041244507
daySequence1,1286,0,0.153515625,0.4276041666666667,0.01328125,0.028125,0.3876046240329742
daySequence1,1286,0,0.650390625,0.434375,0.01328125,0.0270833333333333,0.2703269124031067
daySequence1,1287,0,0.152734375,0.425,0.01484375,0.03125,0.2509146928787231
daySequence1,1287,0,0.65078125,0.4322916666666667,0.0140625,0.0291666666666666,0.3780447244644165
daySequence1,1290,0,0.651953125,0.434375,0.01328125,0.0270833333333333,0.2733568549156189
daySequence1,1291,0,0.6515625,0.4354166666666667,0.0140625,0.0291666666666666,0.410948783159256
daySequence1,1292,0,0.651171875,0.4354166666666667,0.01328125,0.0270833333333333,0.334815502166748
daySequence1,1294,0,0.651953125,0.4338541666666666,0.01328125,0.0260416666666666,0.3112310469150543
daySequence1,1295,0,0.65234375,0.4322916666666667,0.0140625,0.0291666666666666,0.5351439118385315
daySequence1,1296,0,0.65234375,0.4317708333333333,0.0140625,0.0260416666666666,0.5596708059310913
daySequence1,1298,0,0.652734375,0.4338541666666666,0.01328125,0.0260416666666666,0.287491887807846
daySequence1,1299,0,0.652734375,0.434375,0.01484375,0.0291666666666666,0.2658163905143738
daySequence1,1300,0,0.653125,0.4328125,0.0140625,0.0260416666666666,0.3925879299640655
daySequence1,1301,0,0.13359375,0.4234375,0.015625,0.0322916666666666,0.6453176140785217
daySequence1,1301,0,0.653125,0.4317708333333333,0.0140625,0.0302083333333333,0.4501563906669616
daySequence1,1302,0,0.13203125,0.4213541666666666,0.015625,0.0322916666666666,0.5822772979736328
daySequence1,1303,0,0.130859375,0.421875,0.01484375,0.0333333333333333,0.3418949842453003
daySequence1,1304,0,0.129296875,0.4239583333333333,0.01484375,0.03125,0.5081273913383484
daySequence1,1304,0,0.653515625,0.4302083333333333,0.01328125,0.0270833333333333,0.5874671936035156
daySequence1,1305,0,0.127734375,0.4255208333333333,0.01484375,0.0302083333333333,0.3082980513572693
daySequence1,1305,0,0.653515625,0.4317708333333333,0.01328125,0.028125,0.3739382326602936
daySequence1,1306,0,0.126171875,0.4286458333333333,0.01484375,0.0322916666666666,0.4411163032054901
daySequence1,1306,0,0.653515625,0.4338541666666666,0.01484375,0.0260416666666666,0.4982046484947204
daySequence1,1307,0,0.653515625,0.4359375,0.01484375,0.0302083333333333,0.3265559375286102
daySequence1,1308,0,0.12265625,0.4265625,0.0171875,0.0385416666666666,0.4030469954013824
daySequence1,1308,0,0.65390625,0.434375,0.0140625,0.0270833333333333,0.5849696397781372
daySequence1,1309,0,0.654296875,0.4322916666666667,0.01484375,0.0291666666666666,0.5286286473274231
daySequence1,1310,0,0.65546875,0.4322916666666667,0.0140625,0.0270833333333333,0.2578736543655395
daySequence1,1311,0,0.655859375,0.4322916666666667,0.01484375,0.0270833333333333,0.5069032311439514
